# FINAL TIMESERIES OF HAT-P-32 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2458107.821571784, 0.050222299936876824, 0.9996264803360516, 0.005905667518462698, 1.0, 0.9726993161596219
2458107.823650817, 0.051189288262814214, 1.0067126730688412, 0.005905541856204183, 1.0, 0.970919897799586
2458107.825741169, 0.05216154135685236, 1.0095071145102996, 0.005905411580234527, 1.0, 0.9690785445186197
2458107.8278207006, 0.05312876164620245, 0.9965795154364434, 0.005905278052346731, 1.0, 0.9671948096954498
2458107.8299001846, 0.054095959843798946, 1.0031845183679373, 0.005905141719078665, 1.0, 0.9652752321947837
2458107.831990178, 0.055068046166756035, 1.00402927094635, 0.005905000009839482, 1.0, 0.9632839519465877
2458107.834068968, 0.05603492143489569, 1.0090294736129262, 0.005904854950923738, 1.0, 0.9612498076974202
2458107.8361473414, 0.0570016030753126, 0.9918577985155539, 0.005904706453564818, 1.0, 0.959171844280057
2458107.8382380754, 0.057974033769722766, 1.001663308899207, 0.005904551980934208, 1.0, 0.9570149786312155
2458107.8403170276, 0.058940984626313364, 0.9981892491369637, 0.00590439499373204, 1.0, 0.954827914083963
2458107.842407426, 0.05991325916234763, 0.9906904724449875, 0.005904231605476151, 1.0, 0.9525569196022688
2458107.8444865863, 0.06088030683279955, 1.0055244990673473, 0.005904064145362201, 1.0, 0.9502348687547056
2458107.846566013, 0.06184747839034027, 1.0075090308206158, 0.005903892838291868, 1.0, 0.9478652638959935
2458107.848646377, 0.06281508593513563, 0.9985864907356791, 0.005903715455477816, 1.0, 0.9454177711312212
2458107.8507367056, 0.063787327983297, 1.0039034122796096, 0.005903531697854809, 1.0, 0.9428889070270493
2458107.8528165026, 0.06475467172656418, 1.0090837003524558, 0.005903344281345871, 1.0, 0.9403165763642326
2458107.8548956164, 0.06572169773843417, 1.0013008003721604, 0.0059031500297510725, 1.0, 0.9376577528907323
2458107.856986073, 0.06669399934769588, 0.9878495856627659, 0.005902948998274103, 1.0, 0.9349139538475725
2458107.8590705222, 0.06766350699988583, 0.9977487802994, 0.005902742526622544, 1.0, 0.9321041647861673
2458107.861149555, 0.06863049532582327, 0.9976931047303034, 0.005902529565009325, 1.0, 0.9292148005522382
2458107.8632283336, 0.06959736539590317, 1.006317505571378, 0.005902311171738429, 1.0, 0.9262609362146264
